date,province,producer,generation_type,megawatt_hours
2021-12,Manitoba,electric utilities,solar,0.0
2021-12,Manitoba,electric utilities,wind power turbine,85335.0
2021-12,Manitoba,industries,combustible fuels,7760.0
2021-12,Manitoba,industries,hydraulic turbine,0.0
2021-12,Manitoba,industries,other types of electricity generation,0.0
2021-12,Manitoba,industries,solar,0.0
2021-12,Manitoba,industries,wind power turbine,0.0
2021-12,New Brunswick,electric utilities,combustible fuels,530836.0
2021-12,New Brunswick,electric utilities,hydraulic turbine,226090.0
2021-12,New Brunswick,electric utilities,nuclear steam turbine,394403.0
2021-12,New Brunswick,electric utilities,other types of electricity generation,0.0
2021-12,New Brunswick,electric utilities,solar,0.0
2021-12,New Brunswick,electric utilities,tidal power turbine,0.0
2021-12,New Brunswick,electric utilities,wind power turbine,55613.0
2021-12,New Brunswick,industries,combustible fuels,61625.0
2021-12,New Brunswick,industries,hydraulic turbine,0.0
2021-12,New Brunswick,industries,other types of electricity generation,0.0
2021-12,New Brunswick,industries,solar,0.0
2021-12,New Brunswick,industries,tidal power turbine,0.0
2021-12,New Brunswick,industries,wind power turbine,0.0
2021-12,Newfoundland and Labrador,electric utilities,combustible fuels,169683.0
2021-12,Newfoundland and Labrador,electric utilities,hydraulic turbine,4189396.0
2021-12,Newfoundland and Labrador,electric utilities,other types of electricity generation,0.0
2021-12,Newfoundland and Labrador,electric utilities,solar,0.0
2021-12,Newfoundland and Labrador,electric utilities,tidal power turbine,0.0
2021-12,Newfoundland and Labrador,electric utilities,wind power turbine,10645.0
2021-12,Newfoundland and Labrador,industries,combustible fuels,14559.0
2021-12,Newfoundland and Labrador,industries,hydraulic turbine,60504.0
2021-12,Newfoundland and Labrador,industries,other types of electricity generation,0.0
2021-12,Newfoundland and Labrador,industries,solar,0.0
2021-12,Newfoundland and Labrador,industries,tidal power turbine,0.0
2021-12,Newfoundland and Labrador,industries,wind power turbine,0.0
2021-12,Northwest Territories,electric utilities,combustible fuels,8223.0
2021-12,Northwest Territories,electric utilities,hydraulic turbine,27484.0
2021-12,Northwest Territories,electric utilities,solar,0.0
2021-12,Northwest Territories,electric utilities,wind power turbine,0.0
2021-12,Northwest Territories,industries,combustible fuels,18604.0
2021-12,Northwest Territories,industries,hydraulic turbine,0.0
2021-12,Northwest Territories,industries,solar,0.0
2021-12,Northwest Territories,industries,wind power turbine,770.0
2021-12,Nova Scotia,electric utilities,combustible fuels,693356.0
2021-12,Nova Scotia,electric utilities,hydraulic turbine,102547.0
2021-12,Nova Scotia,electric utilities,other types of electricity generation,0.0
2021-12,Nova Scotia,electric utilities,solar,0.0
2021-12,Nova Scotia,electric utilities,tidal power turbine,0.0
2021-12,Nova Scotia,electric utilities,wind power turbine,110052.0
2021-12,Nova Scotia,industries,combustible fuels,335.0
2021-12,Nova Scotia,industries,hydraulic turbine,0.0
2021-12,Nova Scotia,industries,other types of electricity generation,0.0
2021-12,Nova Scotia,industries,solar,0.0
2021-12,Nova Scotia,industries,tidal power turbine,0.0
2021-12,Nova Scotia,industries,wind power turbine,3578.0
2021-12,Nunavut,electric utilities,combustible fuels,18186.0
2021-12,Nunavut,electric utilities,hydraulic turbine,0.0
2021-12,Nunavut,electric utilities,solar,0.0
2021-12,Nunavut,electric utilities,wind power turbine,0.0
2021-12,Nunavut,industries,combustible fuels,0.0
2021-12,Nunavut,industries,hydraulic turbine,0.0
2021-12,Nunavut,industries,solar,0.0
2021-12,Nunavut,industries,wind power turbine,0.0
2021-12,Ontario,electric utilities,combustible fuels,1387247.0
2021-12,Ontario,electric utilities,hydraulic turbine,3156184.0
2021-12,Ontario,electric utilities,nuclear steam turbine,6917710.0
2021-12,Ontario,electric utilities,other types of electricity generation,0.0
2021-12,Ontario,electric utilities,solar,48650.0
2021-12,Ontario,electric utilities,wind power turbine,1515725.0
2021-12,Ontario,industries,combustible fuels,302174.0
2021-12,Ontario,industries,hydraulic turbine,42035.0
2021-12,Ontario,industries,other types of electricity generation,0.0
2021-12,Ontario,industries,solar,17325.0
2021-12,Ontario,industries,wind power turbine,11904.0
2021-12,Prince Edward Island,electric utilities,combustible fuels,49.0
2021-12,Prince Edward Island,electric utilities,hydraulic turbine,0.0
2021-12,Prince Edward Island,electric utilities,other types of electricity generation,0.0
2021-12,Prince Edward Island,electric utilities,solar,17.0
2021-12,Prince Edward Island,electric utilities,tidal power turbine,0.0
2021-12,Prince Edward Island,electric utilities,wind power turbine,65459.0
2021-12,Prince Edward Island,industries,combustible fuels,512.0
2021-12,Prince Edward Island,industries,other types of electricity generation,0.0
2021-12,Prince Edward Island,industries,solar,0.0
2021-12,Prince Edward Island,industries,tidal power turbine,0.0
2021-12,Prince Edward Island,industries,wind power turbine,0.0
2021-12,Quebec,electric utilities,combustible fuels,98506.0
2021-12,Quebec,electric utilities,hydraulic turbine,18418044.0
2021-12,Quebec,electric utilities,nuclear steam turbine,0.0
2021-12,Quebec,electric utilities,other types of electricity generation,0.0
2021-12,Quebec,electric utilities,solar,262.0
2021-12,Quebec,electric utilities,wind power turbine,1009167.0
2021-12,Quebec,industries,combustible fuels,79594.0
2021-12,Quebec,industries,hydraulic turbine,1463726.0
2021-12,Quebec,industries,other types of electricity generation,0.0
2021-12,Quebec,industries,solar,0.0
2021-12,Quebec,industries,wind power turbine,45176.0
2021-12,Saskatchewan,electric utilities,combustible fuels,1921327.0
2021-12,Saskatchewan,electric utilities,hydraulic turbine,236571.0
2021-12,Saskatchewan,electric utilities,other types of electricity generation,6876.0
2021-12,Saskatchewan,electric utilities,solar,739.0
2021-12,Saskatchewan,electric utilities,wind power turbine,95304.0
2021-12,Saskatchewan,industries,combustible fuels,29240.0
2021-12,Saskatchewan,industries,hydraulic turbine,0.0
2021-12,Saskatchewan,industries,other types of electricity generation,0.0
2021-12,Saskatchewan,industries,solar,67.0
2021-12,Saskatchewan,industries,wind power turbine,215.0
2021-12,Yukon,electric utilities,combustible fuels,16265.0
2021-12,Yukon,electric utilities,hydraulic turbine,49712.0
2021-12,Yukon,electric utilities,other types of electricity generation,0.0
2021-12,Yukon,electric utilities,solar,1.0
2021-12,Yukon,electric utilities,wind power turbine,0.0
2021-12,Yukon,industries,combustible fuels,0.0
2021-12,Yukon,industries,solar,0.0
2021-12,Yukon,industries,wind power turbine,0.0
2022-01,Alberta,electric utilities,combustible fuels,4052338.0
2022-01,Alberta,electric utilities,hydraulic turbine,139690.0
2022-01,Alberta,electric utilities,other types of electricity generation,6832.0
2022-01,Alberta,electric utilities,solar,13141.0
2022-01,Alberta,electric utilities,wind power turbine,814352.0
2022-01,Alberta,industries,combustible fuels,1470037.0
2022-01,Alberta,industries,hydraulic turbine,0.0
2022-01,Alberta,industries,other types of electricity generation,0.0
2022-01,Alberta,industries,solar,407.0
2022-01,Alberta,industries,wind power turbine,178.0
2022-01,British Columbia,electric utilities,combustible fuels,153645.0
2022-01,British Columbia,electric utilities,hydraulic turbine,5775239.0
2022-01,British Columbia,electric utilities,other types of electricity generation,0.0
2022-01,British Columbia,electric utilities,solar,132.0
2022-01,British Columbia,electric utilities,tidal power turbine,0.0
2022-01,British Columbia,electric utilities,wind power turbine,152322.0
2022-01,British Columbia,industries,combustible fuels,292578.0
2022-01,British Columbia,industries,hydraulic turbine,551675.0
2022-01,British Columbia,industries,other types of electricity generation,0.0
2022-01,British Columbia,industries,solar,18.0
2022-01,British Columbia,industries,tidal power turbine,0.0
2022-01,British Columbia,industries,wind power turbine,5649.0
2022-01,Manitoba,electric utilities,combustible fuels,1853.0
2022-01,Manitoba,electric utilities,hydraulic turbine,2279539.0
2022-01,Manitoba,electric utilities,other types of electricity generation,0.0
2022-01,Manitoba,electric utilities,solar,0.0
2022-01,Manitoba,electric utilities,wind power turbine,98154.0
2022-01,Manitoba,industries,combustible fuels,11159.0
2022-01,Manitoba,industries,hydraulic turbine,0.0
2022-01,Manitoba,industries,other types of electricity generation,0.0
2022-01,Manitoba,industries,solar,0.0
2022-01,Manitoba,industries,wind power turbine,0.0
2022-01,New Brunswick,electric utilities,combustible fuels,910040.0
2022-01,New Brunswick,electric utilities,hydraulic turbine,142844.0
2022-01,New Brunswick,electric utilities,nuclear steam turbine,460227.0
2022-01,New Brunswick,electric utilities,other types of electricity generation,0.0
2022-01,New Brunswick,electric utilities,solar,0.0
2022-01,New Brunswick,electric utilities,tidal power turbine,0.0
2022-01,New Brunswick,electric utilities,wind power turbine,53762.0
2022-01,New Brunswick,industries,combustible fuels,50178.0
2022-01,New Brunswick,industries,hydraulic turbine,0.0
2022-01,New Brunswick,industries,other types of electricity generation,0.0
2022-01,New Brunswick,industries,solar,0.0
2022-01,New Brunswick,industries,tidal power turbine,0.0
2022-01,New Brunswick,industries,wind power turbine,0.0
2022-01,Newfoundland and Labrador,electric utilities,combustible fuels,191578.0
2022-01,Newfoundland and Labrador,electric utilities,hydraulic turbine,4219728.0
2022-01,Newfoundland and Labrador,electric utilities,other types of electricity generation,0.0
2022-01,Newfoundland and Labrador,electric utilities,solar,0.0
2022-01,Newfoundland and Labrador,electric utilities,tidal power turbine,0.0
2022-01,Newfoundland and Labrador,electric utilities,wind power turbine,16758.0
2022-01,Newfoundland and Labrador,industries,combustible fuels,14613.0
2022-01,Newfoundland and Labrador,industries,hydraulic turbine,59000.0
2022-01,Newfoundland and Labrador,industries,other types of electricity generation,0.0
2022-01,Newfoundland and Labrador,industries,solar,0.0
2022-01,Newfoundland and Labrador,industries,tidal power turbine,0.0
2022-01,Newfoundland and Labrador,industries,wind power turbine,0.0
2022-01,Northwest Territories,electric utilities,combustible fuels,8245.0
2022-01,Northwest Territories,electric utilities,hydraulic turbine,27484.0
2022-01,Northwest Territories,electric utilities,solar,0.0
2022-01,Northwest Territories,electric utilities,wind power turbine,0.0
2022-01,Northwest Territories,industries,combustible fuels,33289.0
2022-01,Northwest Territories,industries,hydraulic turbine,0.0
2022-01,Northwest Territories,industries,solar,0.0
2022-01,Northwest Territories,industries,wind power turbine,1289.0
2022-01,Nova Scotia,electric utilities,combustible fuels,811525.0
2022-01,Nova Scotia,electric utilities,hydraulic turbine,138952.0
2022-01,Nova Scotia,electric utilities,other types of electricity generation,0.0
2022-01,Nova Scotia,electric utilities,solar,0.0
2022-01,Nova Scotia,electric utilities,tidal power turbine,0.0
2022-01,Nova Scotia,electric utilities,wind power turbine,110736.0
2022-01,Nova Scotia,industries,combustible fuels,364.0
2022-01,Nova Scotia,industries,hydraulic turbine,0.0
2022-01,Nova Scotia,industries,other types of electricity generation,0.0
2022-01,Nova Scotia,industries,solar,0.0
2022-01,Nova Scotia,industries,tidal power turbine,0.0
2022-01,Nova Scotia,industries,wind power turbine,0.0
2022-01,Nunavut,electric utilities,combustible fuels,18626.0
2022-01,Nunavut,electric utilities,hydraulic turbine,0.0
2022-01,Nunavut,electric utilities,solar,0.0
2022-01,Nunavut,electric utilities,wind power turbine,0.0
2022-01,Nunavut,industries,combustible fuels,0.0
2022-01,Nunavut,industries,hydraulic turbine,0.0
2022-01,Nunavut,industries,solar,0.0
2022-01,Nunavut,industries,wind power turbine,0.0
2022-01,Ontario,electric utilities,combustible fuels,2278193.0
2022-01,Ontario,electric utilities,hydraulic turbine,3257449.0
2022-01,Ontario,electric utilities,nuclear steam turbine,7635222.0
2022-01,Ontario,electric utilities,other types of electricity generation,0.0
2022-01,Ontario,electric utilities,solar,78218.0
2022-01,Ontario,electric utilities,wind power turbine,1461090.0
2022-01,Ontario,industries,combustible fuels,282750.0
2022-01,Ontario,industries,hydraulic turbine,37102.0
2022-01,Ontario,industries,other types of electricity generation,0.0
2022-01,Ontario,industries,solar,11790.0
2022-01,Ontario,industries,wind power turbine,22732.0
2022-01,Prince Edward Island,electric utilities,combustible fuels,57.0
2022-01,Prince Edward Island,electric utilities,hydraulic turbine,0.0
2022-01,Prince Edward Island,electric utilities,other types of electricity generation,0.0
2022-01,Prince Edward Island,electric utilities,solar,17.0
2022-01,Prince Edward Island,electric utilities,tidal power turbine,0.0
2022-01,Prince Edward Island,electric utilities,wind power turbine,59714.0
2022-01,Prince Edward Island,industries,combustible fuels,484.0
2022-01,Prince Edward Island,industries,other types of electricity generation,0.0
2022-01,Prince Edward Island,industries,solar,0.0
2022-01,Prince Edward Island,industries,tidal power turbine,0.0
2022-01,Prince Edward Island,industries,wind power turbine,0.0
2022-01,Quebec,electric utilities,combustible fuels,104379.0
2022-01,Quebec,electric utilities,hydraulic turbine,21571539.0
2022-01,Quebec,electric utilities,nuclear steam turbine,0.0
2022-01,Quebec,electric utilities,other types of electricity generation,0.0
2022-01,Quebec,electric utilities,solar,202.0
2022-01,Quebec,electric utilities,wind power turbine,1014858.0
2022-01,Quebec,industries,combustible fuels,74419.0
2022-01,Quebec,industries,hydraulic turbine,1644570.0
2022-01,Quebec,industries,other types of electricity generation,0.0
2022-01,Quebec,industries,solar,0.0
2022-01,Quebec,industries,wind power turbine,44499.0
2022-01,Saskatchewan,electric utilities,combustible fuels,1899505.0
