"REF_DATE","GEO","DGUID","Components of population growth","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014/2015","Nova Scotia","2016A000212","Deaths","Persons","249","units","0","v391092","4.2","9352","","","","0"
"2014/2015","Nova Scotia","2016A000212","Immigrants","Persons","249","units","0","v391107","4.3","2687","","","","0"
"2014/2015","Nova Scotia","2016A000212","Net emigration","Persons","249","units","0","v1566834746","4.13","721","","","","0"
"2014/2015","Nova Scotia","2016A000212","Emigrants","Persons","249","units","0","v29768538","4.9","989","","","","0"
"2014/2015","Nova Scotia","2016A000212","Returning emigrants","Persons","249","units","0","v29768539","4.10","516","","","","0"
"2014/2015","Nova Scotia","2016A000212","Net temporary emigration","Persons","249","units","0","v29768540","4.11","248","","","","0"
"2014/2015","Nova Scotia","2016A000212","Net non-permanent residents","Persons","249","units","0","v29768541","4.12","2300","","","","0"
"2014/2015","Nova Scotia","2016A000212","Non-permanent residents, inflows","Persons","249","units","0","v1566834716","4.14","","..","","","0"
"2014/2015","Nova Scotia","2016A000212","Non-permanent residents, outflows","Persons","249","units","0","v1566834731","4.15","","..","","","0"
"2014/2015","Nova Scotia","2016A000212","Net interprovincial migration","Persons","249","units","0","v391136","4.5","-2311","","","","0"
"2014/2015","Nova Scotia","2016A000212","Residual deviation","Persons","249","units","0","v53437075","4.8","-1477","","","","0"
"2014/2015","New Brunswick","2016A000213","Births","Persons","249","units","0","v391078","5.1","6693","","","","0"
"2014/2015","New Brunswick","2016A000213","Deaths","Persons","249","units","0","v391093","5.2","7401","","","","0"
"2014/2015","New Brunswick","2016A000213","Immigrants","Persons","249","units","0","v391108","5.3","2797","","","","0"
"2014/2015","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","484","","","","0"
"2014/2015","New Brunswick","2016A000213","Emigrants","Persons","249","units","0","v29768542","5.9","505","","","","0"
"2014/2015","New Brunswick","2016A000213","Returning emigrants","Persons","249","units","0","v29768543","5.10","224","","","","0"
"2014/2015","New Brunswick","2016A000213","Net temporary emigration","Persons","249","units","0","v29768544","5.11","203","","","","0"
"2014/2015","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","557","","","","0"
"2014/2015","New Brunswick","2016A000213","Non-permanent residents, inflows","Persons","249","units","0","v1566834717","5.14","","..","","","0"
"2014/2015","New Brunswick","2016A000213","Non-permanent residents, outflows","Persons","249","units","0","v1566834732","5.15","","..","","","0"
"2014/2015","New Brunswick","2016A000213","Net interprovincial migration","Persons","249","units","0","v391137","5.5","-2790","","","","0"
"2014/2015","New Brunswick","2016A000213","Residual deviation","Persons","249","units","0","v53437076","5.8","1197","","","","0"
"2014/2015","Quebec","2016A000224","Births","Persons","249","units","0","v391079","6.1","87376","","","","0"
"2014/2015","Quebec","2016A000224","Deaths","Persons","249","units","0","v391094","6.2","65364","","","","0"
"2014/2015","Quebec","2016A000224","Immigrants","Persons","249","units","0","v391109","6.3","45509","","","","0"
"2014/2015","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834748","6.13","9905","","","","0"
"2014/2015","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29768546","6.9","10556","","","","0"
"2014/2015","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29768547","6.10","5137","","","","0"
"2014/2015","Quebec","2016A000224","Net temporary emigration","Persons","249","units","0","v29768548","6.11","4486","","","","0"
"2014/2015","Quebec","2016A000224","Net non-permanent residents","Persons","249","units","0","v29768549","6.12","4522","","","","0"
"2014/2015","Quebec","2016A000224","Non-permanent residents, inflows","Persons","249","units","0","v1566834718","6.14","","..","","","0"
"2014/2015","Quebec","2016A000224","Non-permanent residents, outflows","Persons","249","units","0","v1566834733","6.15","","..","","","0"
"2014/2015","Quebec","2016A000224","Net interprovincial migration","Persons","249","units","0","v391138","6.5","-16142","","","","0"
"2014/2015","Quebec","2016A000224","Residual deviation","Persons","249","units","0","v53437077","6.8","-17788","","","","0"
"2014/2015","Ontario","2016A000235","Births","Persons","249","units","0","v391080","7.1","140465","","","","0"
"2014/2015","Ontario","2016A000235","Deaths","Persons","249","units","0","v391095","7.2","97655","","","","0"
"2014/2015","Ontario","2016A000235","Immigrants","Persons","249","units","0","v391110","7.3","89674","","","","0"
"2014/2015","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834749","7.13","23801","","","","0"
"2014/2015","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29768550","7.9","29321","","","","0"
"2014/2015","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29768551","7.10","18688","","","","0"
"2014/2015","Ontario","2016A000235","Net temporary emigration","Persons","249","units","0","v29768552","7.11","13168","","","","0"
"2014/2015","Ontario","2016A000235","Net non-permanent residents","Persons","249","units","0","v29768553","7.12","5193","","","","0"
"2014/2015","Ontario","2016A000235","Non-permanent residents, inflows","Persons","249","units","0","v1566834719","7.14","","..","","","0"
"2014/2015","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834734","7.15","","..","","","0"
"2014/2015","Ontario","2016A000235","Net interprovincial migration","Persons","249","units","0","v391139","7.5","-8695","","","","0"
"2014/2015","Ontario","2016A000235","Residual deviation","Persons","249","units","0","v53437078","7.8","-13651","","","","0"
"2014/2015","Manitoba","2016A000246","Births","Persons","249","units","0","v391081","8.1","16704","","","","0"
"2014/2015","Manitoba","2016A000246","Deaths","Persons","249","units","0","v391096","8.2","10912","","","","0"
"2014/2015","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v391111","8.3","14803","","","","0"
"2014/2015","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1052","","","","0"
"2014/2015","Manitoba","2016A000246","Emigrants","Persons","249","units","0","v29768554","8.9","1907","","","","0"
"2014/2015","Manitoba","2016A000246","Returning emigrants","Persons","249","units","0","v29768555","8.10","1204","","","","0"
"2014/2015","Manitoba","2016A000246","Net temporary emigration","Persons","249","units","0","v29768556","8.11","349","","","","0"
"2014/2015","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","4378","","","","0"
"2014/2015","Manitoba","2016A000246","Non-permanent residents, inflows","Persons","249","units","0","v1566834720","8.14","","..","","","0"
"2014/2015","Manitoba","2016A000246","Non-permanent residents, outflows","Persons","249","units","0","v1566834735","8.15","","..","","","0"
"2014/2015","Manitoba","2016A000246","Net interprovincial migration","Persons","249","units","0","v391140","8.5","-6678","","","","0"
"2014/2015","Manitoba","2016A000246","Residual deviation","Persons","249","units","0","v53437079","8.8","-1070","","","","0"
"2014/2015","Saskatchewan","2016A000247","Births","Persons","249","units","0","v391082","9.1","15421","","","","0"
"2014/2015","Saskatchewan","2016A000247","Deaths","Persons","249","units","0","v391097","9.2","9424","","","","0"
"2014/2015","Saskatchewan","2016A000247","Immigrants","Persons","249","units","0","v391112","9.3","11377","","","","0"
"2014/2015","Saskatchewan","2016A000247","Net emigration","Persons","249","units","0","v1566834751","9.13","854","","","","0"
"2014/2015","Saskatchewan","2016A000247","Emigrants","Persons","249","units","0","v29768558","9.9","1045","","","","0"
"2014/2015","Saskatchewan","2016A000247","Returning emigrants","Persons","249","units","0","v29768559","9.10","679","","","","0"
"2014/2015","Saskatchewan","2016A000247","Net temporary emigration","Persons","249","units","0","v29768560","9.11","488","","","","0"
"2014/2015","Saskatchewan","2016A000247","Net non-permanent residents","Persons","249","units","0","v29768561","9.12","725","","","","0"
"2014/2015","Saskatchewan","2016A000247","Non-permanent residents, inflows","Persons","249","units","0","v1566834721","9.14","","..","","","0"
"2014/2015","Saskatchewan","2016A000247","Non-permanent residents, outflows","Persons","249","units","0","v1566834736","9.15","","..","","","0"
"2014/2015","Saskatchewan","2016A000247","Net interprovincial migration","Persons","249","units","0","v391141","9.5","-4528","","","","0"
"2014/2015","Saskatchewan","2016A000247","Residual deviation","Persons","249","units","0","v53437080","9.8","-2496","","","","0"
"2014/2015","Alberta","2016A000248","Births","Persons","249","units","0","v391083","10.1","56333","","","","0"
"2014/2015","Alberta","2016A000248","Deaths","Persons","249","units","0","v391098","10.2","24164","","","","0"
"2014/2015","Alberta","2016A000248","Immigrants","Persons","249","units","0","v391113","10.3","39596","","","","0"
"2014/2015","Alberta","2016A000248","Net emigration","Persons","249","units","0","v1566834752","10.13","5191","","","","0"
"2014/2015","Alberta","2016A000248","Emigrants","Persons","249","units","0","v29768562","10.9","8332","","","","0"
"2014/2015","Alberta","2016A000248","Returning emigrants","Persons","249","units","0","v29768563","10.10","5359","","","","0"
"2014/2015","Alberta","2016A000248","Net temporary emigration","Persons","249","units","0","v29768564","10.11","2218","","","","0"
"2014/2015","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","-10523","","","","0"
"2014/2015","Alberta","2016A000248","Non-permanent residents, inflows","Persons","249","units","0","v1566834722","10.14","","..","","","0"
"2014/2015","Alberta","2016A000248","Non-permanent residents, outflows","Persons","249","units","0","v1566834737","10.15","","..","","","0"
"2014/2015","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","21594","","","","0"
"2014/2015","Alberta","2016A000248","Residual deviation","Persons","249","units","0","v53437081","10.8","-8769","","","","0"
"2014/2015","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","44481","","","","0"
"2014/2015","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","34843","","","","0"
"2014/2015","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","31673","","","","0"
"2014/2015","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","11543","","","","0"
"2014/2015","British Columbia","2016A000259","Emigrants","Persons","249","units","0","v29768566","11.9","12771","","","","0"
"2014/2015","British Columbia","2016A000259","Returning emigrants","Persons","249","units","0","v29768567","11.10","6462","","","","0"
"2014/2015","British Columbia","2016A000259","Net temporary emigration","Persons","249","units","0","v29768568","11.11","5234","","","","0"
"2014/2015","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","-18183","","","","0"
"2014/2015","British Columbia","2016A000259","Non-permanent residents, inflows","Persons","249","units","0","v1566834723","11.14","","..","","","0"
"2014/2015","British Columbia","2016A000259","Non-permanent residents, outflows","Persons","249","units","0","v1566834738","11.15","","..","","","0"
"2014/2015","British Columbia","2016A000259","Net interprovincial migration","Persons","249","units","0","v391130","11.5","20379","","","","0"
"2014/2015","British Columbia","2016A000259","Residual deviation","Persons","249","units","0","v53437082","11.8","20817","","","","0"
"2014/2015","Yukon","2016A000260","Births","Persons","249","units","0","v391072","12.1","415","","","","0"
"2014/2015","Yukon","2016A000260","Deaths","Persons","249","units","0","v391087","12.2","210","","","","0"
"2014/2015","Yukon","2016A000260","Immigrants","Persons","249","units","0","v391102","12.3","264","","","","0"
"2014/2015","Yukon","2016A000260","Net emigration","Persons","249","units","0","v1566834754","12.13","31","","","","0"
